RestaurantName,ItemType1,Item Category 1-7 ,ItemType2,ItemType3,Collection,Problem Restaurant
Au Bon Pain,I Hot & Cold Lunch Bar,2,,,4/21/2016,
Au Bon Pain,I Hot Breakfast Bar,2,,,5/4/2016,
Au Bon Pain,I Hot Entrees,2,,,4/21/2016,
Au Bon Pain,I Hot Sandwiches,2,,,4/21/2016,
Au Bon Pain,I Muffins,3,,,3/25/2016,
Au Bon Pain,I New Items,4,,,3/25/2016,
Au Bon Pain,I Oatmeal,2,,,5/4/2016,
Au Bon Pain,I Salad Dressings,6,,,5/4/2016,
Au Bon Pain,I Scones,3,,,3/25/2016,
Au Bon Pain,I Signature Sandwiches,2,,,4/21/2016,
Au Bon Pain,I Snacks,1,,,3/25/2016,
Au Bon Pain,I Soups,1,,,3/25/2016,
Au Bon Pain,I Specialty Soups,1,,,3/25/2016,
Au Bon Pain,I Wraps,2,,,3/25/2016,
Au Bon Pain,I Yogurt,1,,,3/25/2016,
Au Bon Pain,MUFFINS,3,,,4/17/2019,
Au Bon Pain,Muffins,3,,,2/17/2018,
Au Bon Pain,New Items,4,,,12/8/2016,
Au Bon Pain,OATMEAL,2,,,10/26/2018,
Au Bon Pain,Oatmeal,2,,,4/4/2017,
Au Bon Pain,SALAD DRESSINGS,6,,,7/2/2019,
Au Bon Pain,SALADS,1,,,10/26/2018,
Au Bon Pain,SALADS (DRESSING NOT INCLUDED),1,,,4/17/2019,
Au Bon Pain,SCONES,3,,,5/18/2019,
Au Bon Pain,SIGNATURE & HOT SANDWICHES,2,,,2/17/2019,
Au Bon Pain,SIGNATURE SANDWICHES,2,,,5/17/2018,
Au Bon Pain,SNACKS,1,,,6/18/2018,
Au Bon Pain,SOUPS,1,,,5/17/2018,
Au Bon Pain,SPECIALTY SOUPS,1,,,4/17/2019,
Au Bon Pain,Salad Dressings,6,,,5/18/2017,
Au Bon Pain,Scones,3,,,11/4/2016,
Au Bon Pain,Signature Sandwiches,2,,,6/17/2017,
Au Bon Pain,Snacks,1,,,4/18/2018,
Au Bon Pain,Soups,1,,,12/8/2016,
Au Bon Pain,Specialty Soups,1,,,9/12/2016,
Au Bon Pain,WHAT'S NEW,4,,,5/17/2018,
Au Bon Pain,WRAPS,2,,,6/18/2018,
Au Bon Pain,Wraps,2,,,11/4/2016,
Au Bon Pain,YOGURT,1,,,5/17/2018,
Au Bon Pain,Yogurt,1,,,2/17/2018,
Au Bon Pain,| Oatmeal,2,,,6/17/2017,
Au Bon Pain,|Soups,1,,,10/17/2017,
Auntie Anne's,BREAKFAST PRODUCTS,2,,,5/18/2019,
Auntie Anne's,CLASSIC PRETZELS,3,,,2/17/2019,
Auntie Anne's,DIPS,6,,,10/17/2017,
Auntie Anne's,FOUNTAIN DRINKS,4,,,5/17/2018,
Auntie Anne's,FOUNTAIN DRINKS,4,Soda,,2/17/2019,
Auntie Anne's,ICED TEA,4,,,4/17/2019,
Auntie Anne's,ICEE®,4,,,5/18/2019,
Auntie Anne's,LEMONADE & FROZEN LEMONADE,4,Lemonade,,7/2/2019,
Auntie Anne's,Lemonade,4,,,3/25/2016,
Auntie Anne's,OTHER BEVERAGES,4,,,7/2/2019,
Auntie Anne's,PRETZEL DOGS,2,,,4/18/2018,
Auntie Anne's,PRETZEL NUGGETS,2,,,2/17/2019,
Auntie Anne's,PRETZEL PIZZA,2,,,5/17/2018,
Auntie Anne's,PRETZEL STIX,2,,,2/17/2018,
Auntie Anne's,Pretzel Dogs,2,,,12/8/2016,
Auntie Anne's,Pretzel Stix,2,,,3/3/2017,
Auntie Anne's,SIGNATURE PRETZELS,3,,,10/17/2017,
Auntie Anne's,SMOOTHIES,4,,,2/17/2019,
Auntie Anne's,Signature Pretzels,3,,,11/4/2016,
Bahama Breeze,APPETIZERS,1,,,6/18/2018,
Bahama Breeze,BEER - Non-Alcoholic,4,,,4/4/2017,
Bahama Breeze,BEERS & CIDERS,4,,,6/18/2018,
Bahama Breeze,BEERS & CIDERS ,4,,,4/17/2019,
Bahama Breeze,BEVERAGES-Non Alcoholic,4,,,11/4/2016,
Bahama Breeze,BEVERAGES-Non alc,4,,,4/21/2016,
Bahama Breeze,BOTTLED BEER - 12oz,4,,,10/17/2017,
Bahama Breeze,BOWLS,2,,,4/18/2018,
Bahama Breeze,BURGERS (side choice NOT included),2,,,10/26/2018,
Bahama Breeze,BURGERS (side choice NOT included) ,2,,,2/17/2019,
Bahama Breeze,CARRIBBEAN FAVORITES,2,,,7/2/2019,
Bahama Breeze,CATERING BEVERAGES,4,,,10/26/2018,
Bahama Breeze,CATERING COMBINATIONS,4,,,10/17/2017,
Bahama Breeze,CATERING COMBINATIONS - Serves 8 to 10,4,,,7/2/2019,
Bahama Breeze,CATERING COMBINATIONS - Serves 8 to 10 ,4,,,4/17/2019,
Bahama Breeze,CATERING COMBINATIONS - Serves 8 to 11,4,,,7/2/2019,
Bahama Breeze,CATERING COMBINATIONS - Serves 8 to 12,4,,,7/2/2019,
Bahama Breeze,CATERING COMBINATIONS  ,4,,,10/26/2018,
Bahama Breeze,CATERING DESSERT - Serves 8 to 10,4,,,6/17/2017,
Bahama Breeze,CATERING ENTREES,4,,,10/17/2017,
Bahama Breeze,CATERING ENTREES  ,4,,,6/17/2017,
Bahama Breeze,CATERING ENTREES - Serves 8 to 10 ,4,,,7/2/2019,
Bahama Breeze,CATERING ENTREES  ,4,,,10/26/2018,
Bahama Breeze,CATERING SAUCES - Serves 8 to 10,4,,,10/26/2018,
Bahama Breeze,CATERING SAUCES - Serves 8 to 10 ,4,,,7/2/2019,
Bahama Breeze,CATERING SIDES - Serves 8 to 10,4,,,2/17/2018,
Bahama Breeze,CATERING SIDES - Serves 8 to 10 ,4,,,7/2/2019,
Bahama Breeze,CATERING SIDES - Serves 8 to 11,4,,,4/17/2019,
Bahama Breeze,CATERING SIDES - Serves 8 to 12,4,,,2/17/2019,
Bahama Breeze,CATERING SIDES - Serves 8 to 13,4,,,2/17/2019,
Bahama Breeze,CATERING SIDES - Serves 8 to 14,4,,,2/17/2019,
Bahama Breeze,CATERING SIDES - Serves 8 to 15,4,,,4/17/2019,
Bahama Breeze,CATERING SIDES - Serves 8 to 16,4,,,2/17/2019,
Bahama Breeze,CATERING SIDES - Serves 8 to 17,4,,,2/17/2019,
Bahama Breeze,CATERING SIDES - Serves 8 to 18,4,,,2/17/2019,
Bahama Breeze,CATERING SIDES - Serves 8 to 19,4,,,4/17/2019,
Bahama Breeze,CATERING SIDES - Serves 8 to 20,4,,,2/17/2019,
Bahama Breeze,CATERING SIDES - Serves 8 to 21,4,,,4/17/2019,
Bahama Breeze,CATERING SIDES - Serves 8 to 22,4,,,2/17/2019,
Bahama Breeze,CATERING SIDES - Serves 8 to 23,4,,,4/17/2019,
Bahama Breeze,CATERING SOUPS - Serves 8 to 10,4,,,6/18/2018,
Bahama Breeze,CHEF'S,4,,,4/4/2017,
Bahama Breeze,CHEF’S BEVERAGE SELECTIONS,4,,,10/17/2017,
Bahama Breeze,CHEF’S SELECTIONS,1,,,2/16/2018,
Bahama Breeze,CHEF'S SELECTIONS,2,,,2/17/2018,
Bahama Breeze,CHICKEN,2,,,5/18/2017,
Bahama Breeze,COCKTAIL FLIGHTS,4,,,6/18/2018,
Bahama Breeze,COCKTAIL FLIGHTS ,4,,,7/2/2019,
Bahama Breeze,COMBO Side,1,,,9/12/2016,
Bahama Breeze,COMBO Side Choices,1,,,1/4/2017,
Bahama Breeze,COMBO Side Choices ,1,,,7/2/2019,
Bahama Breeze,Choice of PREPARATION,4,,,6/17/2017,
Bahama Breeze,Choice of TOPPING,6,,,6/17/2017,
Bahama Breeze,Create Your Own Burger Toppings,6,,,2/17/2018,
Bahama Breeze,DESSERTS,3,,,5/17/2018,
Bahama Breeze,DRAFT BEER - 20oz,4,,,10/17/2017,
Bahama Breeze,Desserts,3,,,3/25/2016,
Bahama Breeze,ENTREE SALADS,1,,,6/17/2017,
Bahama Breeze,ENTREE SALADS ,1,,,2/17/2019,
Bahama Breeze,ENTRÉE,2,,,3/25/2016,
Bahama Breeze,FLAVORED MARGARITAS,4,,,7/2/2019,
Bahama Breeze,FRESH FISH,2,,,4/4/2017,
Bahama Breeze,FRESH FISH,2," (Choose your fish, preparation, topping",style and sides) Choice of FRESH FISH,3/3/2017,
Bahama Breeze,FRESH FISH,2,Choice of FRESH FISH,,2/17/2018,
Bahama Breeze,FRESH FISH,2,Choice of PREPARATION,,7/4/2016,
Bahama Breeze,FRESH FISH,2,Choice of TOPPING,,9/12/2016,
Bahama Breeze,FRESH FISH,2,Fresh Fish - Island,,4/4/2017,
Bahama Breeze,FRESH FISH,2,Fresh Fish - Island Adds,,3/25/2016,
Bahama Breeze,FRESH FISH,2,Fresh Fish - Side Choices,,11/4/2016,
Bahama Breeze,FRESH FISH,2,Fresh Fish Dinner - Grilled Prep,,5/4/2016,
Bahama Breeze,FRESH FISH,2,Fresh Fish Dinner - Sauteed Prep,,4/21/2016,
Bahama Breeze,FRESH FISH,2,Fresh Fish Lunch - Grilled Prep,,5/4/2016,
Bahama Breeze,FRESH FISH,2,Fresh Fish Lunch - Sauteed Prep,,4/21/2016,
Bahama Breeze,FRESH FISH,2,Fresh Fish Topping,Style,4/21/2016,
Bahama Breeze,FRESH FISH,2,SIDES,,4/21/2016,
Bahama Breeze,"FRESH FISH (Choose your fish, preparation, topping",2,style and sides) Choice of FRESH FISH,,5/18/2017,
Bahama Breeze,FROZEN COCKTAILS,4,,,10/26/2018,
Bahama Breeze,FROZEN COCKTAILS ,4,,,4/17/2019,
Bahama Breeze,Fresh Fish,2,Choice of FRESH FISH,,5/17/2018,
Bahama Breeze,Fresh Fish,2,Choice of PREPARATION,,4/18/2018,
Bahama Breeze,Fresh Fish,2,Choice of TOPPING,,4/18/2018,
Bahama Breeze,Fresh Fish,2,Fresh Fish - Island Adds,,5/17/2018,
Bahama Breeze,Fresh Fish,2,Fresh Fish - Side Choices,,5/17/2018,
Bahama Breeze,GS DESSERT,3,,,6/17/2017,
Bahama Breeze,GS ENTREES,2,,,10/26/2018,
Bahama Breeze,GS ENTREES ,2,,,2/17/2019,
Bahama Breeze,GS SIDES,1,,,2/17/2018,
Bahama Breeze,GS STARTERS,1,,,2/17/2018,
Bahama Breeze,Gluten Sensitive (GS),3,DESSERT,,5/18/2017,
Bahama Breeze,Gluten Sensitive (GS),1,STARTERS,,5/18/2017,
Bahama Breeze,Gluten Sensitive (GS),2,entree,,4/4/2017,
Bahama Breeze,Gluten Sensitive (GS),2,entrée,,5/18/2017,
Bahama Breeze,Gluten Sensitive (GS) - Menu Items,4,,,4/17/2019,
Bahama Breeze,Gluten Sensitive (GS) - Menu Items,3,DESSERT,,3/3/2017,
Bahama Breeze,Gluten Sensitive (GS) - Menu Items,1,STARTERS,,3/3/2017,
Bahama Breeze,Gluten Sensitive (GS) - Menu Items,2,entree,,3/3/2017,
Bahama Breeze,Gluten Sensitive (GS) - Menu Items ,4,,,7/2/2019,
Bahama Breeze,Gluten Sensitive (GS) - Menu Items ,3,GS DESSERT ,,7/2/2019,
Bahama Breeze,Gluten Sensitive (GS) - Menu Items ,2,GS ENTREES ,,7/2/2019,
Bahama Breeze,Gluten Sensitive (GS) - Menu Items ,1,GS SIDES ,,7/2/2019,
Bahama Breeze,JAMAICAN FAVORITES,2,,,10/26/2018,
Bahama Breeze,JAMAICAN FAVORITES ,2,,,6/18/2018,
Bahama Breeze,KID'S,5,,,5/4/2016,
Bahama Breeze,KID'S MENU,5,,,10/17/2017,
Bahama Breeze,KID'S MENU ,5,,,7/2/2019,
Bahama Breeze,LEGENDARY APPETIZERS,1,,,7/2/2019,
Bahama Breeze,LEGENDARY ISLAND COCKTAILS,4,,,6/18/2018,
Bahama Breeze,LUNCH COMBINATIONS,2,,,3/25/2016,
Bahama Breeze,LUNCH COMBINATIONS (side choice NOT included),2,,,7/4/2016,
Bahama Breeze,LUNCH COMBINATIONS (side choice NOT included) ,2,,,6/18/2018,
Bahama Breeze,LUNCH COMBINATIONS (side choice NOT included) ,2,,,7/2/2019,
Bahama Breeze,MARGARITAS,4,,,5/17/2018,
Bahama Breeze,MOJITOS,4,,,5/17/2018,
Bahama Breeze,MOJITOS ,4,,,7/2/2019,
Bahama Breeze,NON-ALC BEER - 12oz,4,,,6/17/2017,
Bahama Breeze,NON-ALC BEVERAGES,4,,,2/17/2018,
Bahama Breeze,NON-ALC BEVERAGES ,4,,,4/17/2019,
Bahama Breeze,Oysters - Tampa Location Only,1,,,6/18/2018,
Bahama Breeze,PORK,2,,,3/3/2017,
Bahama Breeze,PREMIUM RUM FLIGHT,4,,,10/17/2017,
Bahama Breeze,PREMIUM RUM FLIGHT ,4,,,4/17/2019,
Bahama Breeze,PREMIUM SIPPING RUMS,4,,,4/18/2018,
Bahama Breeze,PREMIUM TEQUILA FLIGHT,4,,,10/17/2017,
Bahama Breeze,PREMIUM TEQUILA FLIGHT ,4,,,7/2/2019,
Bahama Breeze,PREMIUM TEQUILAS,4,,,6/18/2018,
Bahama Breeze,PREMIUM TEQUILAS ,4,,,2/17/2019,
Bahama Breeze,Pasta,2,,,3/25/2016,
Bahama Breeze,RUM COCKTAIL FLIGHTS,4,,,5/17/2018,
Bahama Breeze,RUMTOBERFEST SPECIAL ,4,,,10/26/2018,
Bahama Breeze,SANDWICHES,2,,,3/3/2017,
Bahama Breeze,SANDWICHES (side choice NOT included),2,,,10/17/2017,
Bahama Breeze,SANDWICHES (side choice NOT included) ,2,,,7/2/2019,
Bahama Breeze,SEAFOOD,2,,,5/17/2018,
Bahama Breeze,SEAFOOD,2,Choice of TOPPING ,,7/2/2019,
Bahama Breeze,SEAFOOD,2,Fresh Fish - Side Choices,,7/2/2019,
Bahama Breeze,SEAFOOD,2,Island Adds,,7/2/2019,
Bahama Breeze,SHAREABLE MARGARITAS,4,,,6/18/2018,
Bahama Breeze,SHAREABLE MARGARITAS ,4,,,10/26/2018,
Bahama Breeze,SHAREABLE MARGARITAS ,4,,,4/17/2019,
Bahama Breeze,SIDE SALADS,1,,,2/17/2018,
Bahama Breeze,SMALL PLATES ,1,,,7/2/2019,
Bahama Breeze,SNACKS AND SMALL,1,,,4/4/2017,
Bahama Breeze,SNACKS AND SMALL PLATES,1,,,2/17/2018,
Bahama Breeze,SNACKS AND SMALL PLATES ,1,,,10/26/2018,
Bahama Breeze,SNACKS AND SMALL PLATES ,1,,,4/17/2019,
Bahama Breeze,SOUPS,1,,,4/18/2018,
Bahama Breeze,SOUPS  ,1,,,4/17/2019,
Bahama Breeze,SPIKED HOT CHOCOLATE with TOASTED MARSHMALLOW,4,,,5/17/2018,
Bahama Breeze,STEAK,2,,,11/4/2016,
Bahama Breeze,STEAK & PORK,2,,,7/2/2019,
Bahama Breeze,Salad Dressings,6,,,1/4/2017,
Bahama Breeze,Salad Dressings (i.5 fl oz.),6,,,7/4/2016,
Bahama Breeze,Seafood,2,,,3/25/2016,
Bahama Breeze,"Side Choice for Burgers, Tacos, Sandwiches",1,,,2/17/2018,
Bahama Breeze,"Sides Choice for Burgers, Tacos and Sandwiches",1,,,7/2/2019,
Bahama Breeze,"Sides Choice for Burgers, Tacos, Sandwiches",1,,,4/17/2019,
Bahama Breeze,Soups,1,,,4/21/2016,
Bahama Breeze,TACOS,2,,,5/18/2017,
Bahama Breeze,TACOS (side choice NOT included),2,,,4/18/2018,
Bahama Breeze,TACOS (side choice NOT included) ,2,,,10/26/2018,
Bahama Breeze,TACOS (side choice NOT included) ,2,,,7/2/2019,
Bahama Breeze,TROPICAL FAVORITES,4,,,4/17/2019,
Bahama Breeze,TROPICAL FAVORITES ,4,,,7/2/2019,
Bahama Breeze,TROPICAL SANGRIAS,4,,,4/17/2019,
Bahama Breeze,TROPICAL SANGRIAS ,4,,,4/17/2019,
Bahama Breeze,WINES,4,,,5/17/2018,
Bahama Breeze,WINES ,4,,,7/2/2019,
Bahama Breeze,appetizers,1,,,4/4/2017,
Bahama Breeze,bowls,2,,,7/4/2016,
Bahama Breeze,burgers (side choice NOT included),2,,,5/18/2017,
Bahama Breeze,chef's,4,,,3/25/2016,
Bahama Breeze,chicken,2,,,5/4/2016,
Bahama Breeze,chicken ,2,,,7/2/2019,
Bahama Breeze,desserts,3,,,10/26/2018,
Bahama Breeze,entree,2,,,11/4/2016,
Bahama Breeze,entree salads,1,,,7/4/2016,
Bahama Breeze,fresh catch,2,,,10/26/2018,
Bahama Breeze,fresh catch,2,Choice of PREPARATION,,10/26/2018,
Bahama Breeze,fresh catch,2,Choice of TOPPING,,10/26/2018,
Bahama Breeze,fresh catch,2,Fresh Fish - Side Choices,,10/26/2018,
Bahama Breeze,fresh catch,2,Island Adds,,10/26/2018,
Bahama Breeze,fresh catch ,2,,,4/17/2019,
Bahama Breeze,fresh catch ,2,Choice of PREPARATION,,4/17/2019,
Bahama Breeze,fresh catch ,2,Choice of TOPPING,,2/17/2019,
Bahama Breeze,fresh catch ,2,Fresh Fish - Side Choices,,4/17/2019,
Bahama Breeze,fresh catch ,2,Island Adds,,2/17/2019,
Bahama Breeze,gs dessert,3,,,10/26/2018,
Bahama Breeze,gs entrees,2,,,6/18/2018,
Bahama Breeze,gs sides,1,,,10/26/2018,
Bahama Breeze,gs starters,1,,,6/18/2018,
Bahama Breeze,kid's,5,,,5/18/2017,
Bahama Breeze,kid's ,5,,,7/4/2016,
Bahama Breeze,kid's menu,5,,,10/26/2018,
Bahama Breeze,kid's menu ,5,,,6/18/2018,
Bahama Breeze,mojitos,4,,,6/18/2018,
Bahama Breeze,pork,2,,,12/8/2016,
Bahama Breeze,pork ,2,,,9/12/2016,
Bahama Breeze,premium sipping rums,4,,,10/26/2018,
Bahama Breeze,premium sipping rums ,4,,,7/2/2019,
Bahama Breeze,rice bowls,2,,,5/4/2016,
Bahama Breeze,seafood,2,,,7/4/2016,
Bahama Breeze,side,1,,,1/4/2017,
Bahama Breeze,side salad,1,,,3/25/2016,
Bahama Breeze,side salads,1,,,5/18/2017,
Bahama Breeze,snacks and small,1,,,4/21/2016,
Bahama Breeze,soups,1,,,10/26/2018,
Bahama Breeze,soups ,1,,,7/2/2019,
Bahama Breeze,steak,2,,,10/26/2018,
Bahama Breeze,steak ,2,,,6/18/2018,
Bahama Breeze,steak ,2,,,2/17/2019,
Bahama Breeze,steik & beef,2,,,5/4/2016,
Bahama Breeze,tropical favorites,4,,,6/18/2018,
Baja Fresh,,4,,,2/16/2018,
Baja Fresh,2 Taco Combo Side,1,,,5/5/2017,
Baja Fresh,A La Carte & Sides,1,,,2/18/2019,
Baja Fresh,Americano Soft Taco,2,,,12/17/2016,
Baja Fresh,Baja BBQ Chicken Salad,1,,,3/4/2017,
Baja Fresh,Baja BBQ Chicken Salad ,1,,,6/4/2017,
Baja Fresh,Baja Bowl,2,,,9/12/2016,
Baja Fresh,Baja Burrito,2,,,6/4/2017,
Baja Fresh,Baja Burrito - Carnitas,2,,,6/18/2018,
Baja Fresh,Baja Ensalada ®,1,,,5/5/2017,
Baja Fresh,Baja Fresh Express,1,,,3/4/2017,
Baja Fresh,Bare Style,2,,,12/17/2016,
Baja Fresh,Bean & Cheese,2,,,6/4/2017,
Baja Fresh,Beverage,4,,,4/20/2018,
Baja Fresh,Beverages,4,,,3/4/2017,
Baja Fresh,Breakfast,2,,,10/22/2017,
Baja Fresh,Breakfast Burrito,2,,,2/18/2019,
Baja Fresh,Burrito Mexicano,2,,,6/4/2017,
Baja Fresh,Burrito Ultimo,2,,,9/12/2016,
Baja Fresh,Burrito Ultimo®,2,,,12/17/2016,
Baja Fresh,Burritos,2,,,10/27/2018,
Baja Fresh,Carnitas,2,,,6/4/2017,
Baja Fresh,Chicken,2,,,6/4/2017,
Baja Fresh,Chicken Taquitos,2,,,12/17/2016,
Baja Fresh,Chicken Torta Sandwich,2,,,12/17/2016,
Baja Fresh,"Corn Tortillas 5"" (2)",2,,,2/18/2019,
Baja Fresh,Crispy Wahoo,2,,,6/4/2017,
Baja Fresh,Crispy Wahoo Taco,2,,,11/5/2016,
Baja Fresh,Desserts,3,,,3/4/2017,
Baja Fresh,Fajitas,2,,,5/5/2016,
Baja Fresh,Favorites,4,,,10/22/2017,
Baja Fresh,Fire-grilled Chicken Caesar Salad,1,,,6/4/2017,
Baja Fresh,Grilled Salad Burrito,1,,,1/2/2017,
Baja Fresh,Grilled Shrimp Chile Lime Salad,1,,,5/5/2017,
Baja Fresh,Grilled Shrimp Chile Lime Salad ,1,,,6/4/2017,
Baja Fresh,Grilled Veggie,2,,,9/12/2016,
Baja Fresh,Grilled Wahoo Taco,2,,,9/12/2016,
Baja Fresh,Individual Items,6,,,4/20/2018,
Baja Fresh,Kids,5,,,4/20/2018,
Baja Fresh,Lime Wedges,6,,,10/27/2018,
Baja Fresh,Margarita,4,,,10/27/2018,
Baja Fresh,Mini Bean and Cheese,1,,,5/5/2017,
Baja Fresh,Mini Cheese Quesadilla,1,,,5/5/2016,
Baja Fresh,NEW Grilled Soft Taco,2,,,5/5/2016,
Baja Fresh,NEW Grilled Soft Taco- Carnitas,2,,,5/5/2017,
Baja Fresh,New Handmade Flour Tortilla,3,,,11/5/2016,
Baja Fresh,Original Baja Taco,2,,,12/17/2016,
Baja Fresh,Quesadilla,2,,,6/4/2017,
Baja Fresh,Ranch,6,,,2/18/2019,
Baja Fresh,Regular Nachos,1,,,12/17/2016,
Baja Fresh,Salad Dressing,6,,,9/12/2016,
Baja Fresh,Salads (Without Dressing),1,,,2/18/2019,
Baja Fresh,Sauces/Dressings,6,,,2/18/2019,
Baja Fresh,Side Salad,1,,,10/27/2018,
Baja Fresh,Sides,1,,,5/5/2016,
Baja Fresh,Tacos,2,,,10/27/2018,
Baja Fresh,Tortilla Soup,1,,,6/4/2017,
Baja Fresh,Tostada,2,,,5/5/2017,
Baja Fresh,Veggie & Cheese,2,,,6/4/2017,
Baja Fresh,Wahoo,2,,,2/18/2019,
Baja Fresh,mericano Soft Taco,2,,,9/12/2016,
Baja Fresh,w/o Chips,4,,,6/4/2017,
Baja Sol Tortilla Grill,Burritos,2,,,5/18/2017,
Baja Sol Tortilla Grill,Desserts,3,,,6/17/2017,
Baja Sol Tortilla Grill,Enchiladas,2,,,6/17/2017,
Baja Sol Tortilla Grill,Fajitas,2,,,5/18/2017,
Baja Sol Tortilla Grill,Kids Meals,5,,,6/17/2017,
Baja Sol Tortilla Grill,Nachos,1,,,5/18/2017,
Baja Sol Tortilla Grill,Quesadillas,2,,,6/17/2017,
Baja Sol Tortilla Grill,Sierre Sandwiches,2,,,5/18/2017,
Baja Sol Tortilla Grill,Soups and Salads,4,,,6/17/2017,
Baja Sol Tortilla Grill,Tacos,2,,,6/17/2017,
Bar-B Cutie,BEVERAGES,4,,,5/18/2017,
Bar-B Cutie,BREADS,3,,,5/18/2017,
Bar-B Cutie,BULK ITEMS,4,,,5/18/2017,
Bar-B Cutie,CONDIMENTS,6,,,5/18/2017,
Bar-B Cutie,DESSERTS,3,,,5/18/2017,
Bar-B Cutie,ENTREES,2,,,5/18/2017,
Bar-B Cutie,GRAVIES,6,,,5/18/2017,
Bar-B Cutie,KIDS MENU,5,,,5/18/2017,
Bar-B Cutie,SALAD DRESSINGS,6,,,5/18/2017,
Bar-B Cutie,SALADS,1,,,5/18/2017,
Bar-B Cutie,SANDWICHES,2,,,5/18/2017,
Bar-B Cutie,SIDE ITEMS,1,,,5/18/2017,
Barbacoa Mexican Grill,,4,,,6/17/2017,
Baskin Robbins,31° Below® Mix-In,3,,,1/4/2017,
Baskin Robbins,31° Below® Pies,3,,,5/18/2017,
Baskin Robbins,BRight Choices®,3,,,5/17/2018,
Baskin Robbins,Cappuccino Blast®,3,,,2/17/2019,
Baskin Robbins,Classic Flavors,3,,,2/17/2019,
Baskin Robbins,Classic Sundaes,3,,,4/4/2017,
Baskin Robbins,Cones,3,,,4/17/2019,
Baskin Robbins,Cookies,3,,,4/4/2017,
Baskin Robbins,Cream Quart,3,,,1/4/2017,
Baskin Robbins,Cups & Cones,3,,,7/4/2016,
Baskin Robbins,Desserts,3,,,3/3/2017,
Baskin Robbins,Flavors of the Month,3,,,5/17/2018,
Baskin Robbins,"Floats, Freezes & Ice Cream Sodas",3,,,5/17/2018,
Baskin Robbins,Freeze,3,,,5/18/2017,
Baskin Robbins,Fruit Blast,3,,,12/8/2016,
Baskin Robbins,Ice Cream Quart,3,,,1/4/2017,
Baskin Robbins,Medium,3,,,6/18/2018,
Baskin Robbins,No Item Type,4,,,4/17/2019,
Baskin Robbins,No Type Given,4,,,6/18/2018,
Baskin Robbins,No type given,4,,,10/17/2017,
Baskin Robbins,Pre-Packed Ice Cream,3,,,7/2/2019,
Baskin Robbins,Premium Sundaes,3,,,2/17/2018,
Baskin Robbins,Regional Flavors,3,,,7/2/2019,
Baskin Robbins,Scoop,3,,,6/18/2018,
Baskin Robbins,Seasonal Flavors,3,,,10/26/2018,
Baskin Robbins,Shakes,3,,,1/4/2017,
Baskin Robbins,Smoothies,4,,,1/4/2017,
Baskin Robbins,Soft Serve Parfaits,3,,,10/26/2018,
Baskin Robbins,Warm Desserts,3,,,6/18/2018,
B-Bops,Beverages,4,,,5/20/2018,
B-Bops,Burgers,2,,,10/22/2017,
B-Bops,Sandwiches,2,,,6/4/2017,
B-Bops,Sides,1,,,4/20/2018,
B-Bops,Specialties,4,,,2/16/2018,
B-Bops,drinks,4,,,6/4/2017,
Beck's Prime,Desserts,3,,,2/18/2019,
Beck's Prime,Drinks/Shakes,4,,,10/22/2017,
Beck's Prime,Entrees,2,,,2/16/2018,
Beck's Prime,Fries & Sides,4,,,5/18/2017,
Beck's Prime,Hamburgers & Hot Dogs,4,,,4/20/2018,
Beck's Prime,Hamburgers and Hot Dogs,4,,,10/27/2018,
Beck's Prime,Kids Prime Meals,5,,,10/20/2019,
Beck's Prime,Malts/Shakes,3,,,4/17/2019,
Beck's Prime,Paltes Classics,2,,,6/4/2017,
Beck's Prime,Plate Classics,2,,,5/18/2017,
Beck's Prime,Plated Classics,2,,,10/20/2019,
Beck's Prime,SALAD DRESSING,6,,,4/20/2018,
Beck's Prime,SALAD DRESSINGS,6,,,5/18/2017,
Beck's Prime,Salad,1,,,4/17/2019,
Beck's Prime,Salad Dressings,6,,,6/4/2017,
Beck's Prime,Salad Dressings:,6,,,10/20/2019,
Beck's Prime,Salads,1,,,5/20/2018,
Beck's Prime,Sandwiches,2,,,6/4/2017,
Beck's Prime,Shakes and Drinks,4,,,10/27/2018,
Beck's Prime,Sides,1,,,7/2/2019,
Beck's Prime,Toppings & Ingredients,6,,,7/2/2019,
Beck's Prime,salads,1,,,5/18/2017,
Beef 'O' Brady's,ADD-ONS,1,,,5/18/2019,
Beef 'O' Brady's,ALL DAY VALUE,2,,,3/3/2017,
Beef 'O' Brady's,ALL Day Value Menu,2,,,7/4/2016,
Beef 'O' Brady's,Add-Ons Cheese,6,,,4/21/2016,
Beef 'O' Brady's,Add-Ons Toppings,6,,,4/21/2016,
Beef 'O' Brady's,Appetizers,1,,,4/21/2016,
Beef 'O' Brady's,BASKETS & BOWLS,2,,,10/26/2018,
Beef 'O' Brady's,BONELESS WING APPETIZER COMBOS,1,,,2/17/2019,
Beef 'O' Brady's,BONELESS WING APPETIZER COMBOS ,1,,,7/2/2019,
Beef 'O' Brady's,BONELESS WINGS,1,,,10/26/2018,
Beef 'O' Brady's,BURGERS,2,,,10/26/2018,
Beef 'O' Brady's,Baskets & Bowls,2,,,4/4/2017,
Beef 'O' Brady's,Beef's® Award Winning Wings-Boneless,2,,,12/8/2016,
Beef 'O' Brady's,Beef's® Award Winning Wings-Traditional,2,,,12/8/2016,
Beef 'O' Brady's,Beef's® Famous Sauces & Dry Rubs,6,,,11/4/2016,
